"","Date","Lead.Contract","CL0","CL1","CL2","CL3","CL4"
"917","19970923","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"918","19970924","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"919","19970925","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"920","19970926","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"921","19970929","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"922","19971001","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"923","19971002","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"924","19971003","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"925","19971006","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"926","19971007","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"927","19971008","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"928","19971009","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"929","19971010","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"930","19971013","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"931","19971014","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"932","19971016","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"933","19971017","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"934","19971020","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"935","19971021","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"936","19971022","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"937","19971023","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"938","19971024","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"939","19971027","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"940","19971028","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"941","19971029","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"942","19971030","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"943","19971031","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"944","19971103","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"945","19971104","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"946","19971105","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"947","19971106","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"948","19971107","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"949","19971110","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"950","19971113","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"951","19971117","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"952","19971119","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"953","19971120","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"954","19971121","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"955","19971124","PAZ97.b01","PAZ97.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01"
"956","19971201","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"957","19971202","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"958","19971203","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"959","19971204","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"960","19971205","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"961","19971208","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"962","19971209","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"963","19971210","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"964","19971211","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"965","19971212","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"966","19971215","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"967","19971216","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"968","19971217","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"969","19971218","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"970","19971219","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"971","19971222","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"972","19971223","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"973","19971224","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"974","19971226","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"975","19971229","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"976","19971230","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"977","19971231","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"978","19980102","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"979","19980105","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"980","19980106","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"981","19980107","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"982","19980108","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"983","19980112","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"984","19980113","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"985","19980114","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"986","19980115","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"987","19980120","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"988","19980121","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"989","19980122","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"990","19980123","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"991","19980126","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"992","19980127","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"993","19980128","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"994","19980129","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"995","19980130","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"996","19980202","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"997","19980203","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"998","19980204","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"999","19980205","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"1000","19980206","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"1001","19980209","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"1002","19980210","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"1003","19980211","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"1004","19980212","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"1005","19980213","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"1006","19980217","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"1007","19980218","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"1008","19980219","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"1009","19980220","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"1010","19980223","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"1011","19980224","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"1012","19980225","PAH98.b01","PAH98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01"
"1013","19980226","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1014","19980227","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1015","19980302","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1016","19980303","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1017","19980304","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1018","19980306","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1019","19980309","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1020","19980310","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1021","19980311","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1022","19980312","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1023","19980313","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1024","19980316","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1025","19980317","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1026","19980319","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1027","19980320","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1028","19980323","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1029","19980324","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1030","19980325","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1031","19980326","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1032","19980327","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1033","19980330","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1034","19980331","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1035","19980401","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1036","19980402","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1037","19980403","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1038","19980406","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1039","19980407","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1040","19980408","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1041","19980409","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1042","19980413","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1043","19980414","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1044","19980415","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1045","19980416","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1046","19980417","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1047","19980420","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1048","19980421","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1049","19980422","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1050","19980423","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1051","19980424","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1052","19980427","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1053","19980428","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1054","19980429","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1055","19980430","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1056","19980501","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1057","19980504","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1058","19980505","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1059","19980506","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1060","19980507","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1061","19980508","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1062","19980511","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1063","19980512","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1064","19980513","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1065","19980514","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1066","19980515","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1067","19980518","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1068","19980519","PAM98.b01","PAM98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01"
"1069","19980520","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1070","19980521","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1071","19980522","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1072","19980526","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1073","19980527","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1074","19980528","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1075","19980529","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1076","19980601","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1077","19980602","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1078","19980603","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1079","19980604","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1080","19980605","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1081","19980608","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1082","19980609","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1083","19980610","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1084","19980611","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1085","19980612","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1086","19980615","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1087","19980616","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1088","19980617","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1089","19980618","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1090","19980619","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1091","19980622","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1092","19980623","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1093","19980624","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1094","19980625","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1095","19980626","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1096","19980629","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1097","19980630","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1098","19980701","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1099","19980702","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1100","19980706","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1101","19980707","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1102","19980708","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1103","19980709","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1104","19980710","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1105","19980713","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1106","19980714","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1107","19980715","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1108","19980716","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1109","19980717","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1110","19980720","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1111","19980721","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1112","19980722","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1113","19980723","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1114","19980724","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1115","19980727","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1116","19980728","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1117","19980803","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1118","19980807","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1119","19980811","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1120","19980814","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1121","19980817","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1122","19980818","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1123","19980819","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1124","19980820","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1125","19980825","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1126","19980826","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1127","19980827","PAU98.b01","PAU98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01"
"1128","19980828","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1129","19980831","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1130","19980901","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1131","19980902","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1132","19980903","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1133","19980904","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1134","19980910","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1135","19980911","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1136","19980914","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1137","19980915","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1138","19980916","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1139","19980917","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1140","19980918","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1141","19980921","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1142","19980922","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1143","19980924","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1144","19980925","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1145","19980928","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1146","19980929","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1147","19980930","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1148","19981001","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1149","19981002","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1150","19981005","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1151","19981006","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1152","19981007","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1153","19981008","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1154","19981009","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
"1155","19981012","PAZ98.b01","PAZ98.b01","PAH99.b01","PAM99.b01","PAU99.b01","PAZ99.b01"
