"","MA.50","MA.100","MA.200"
"5818",1867.8614014,1908.01529658,1948.13559933
"5819",1867.87800052,1908.9444958,1949.056599085
"5820",1868.01879886,1909.86479487,1950.0196484
"5821",1867.9319971,1910.39979487,1951.026498375
"5822",1868.33999758,1910.97499506,1952.09919796
"5823",1868.82579836,1911.68289545,1953.16759762
"5824",1869.90959962,1912.4215954,1954.37974789
"5825",1871.3252002,1913.21269525,1955.626948205
"5826",1872.34420166,1913.72009515,1956.734548915
"5827",1873.29980224,1914.31349481,1957.667798425
"5828",1874.55580076,1915.07499505,1958.65494808
"5829",1875.61499998,1915.69239495,1959.39779781
"5830",1876.76939938,1916.49439446,1960.078247635
"5831",1878.17820066,1917.47179559,1960.92054805
"5832",1879.67499998,1918.36619623,1961.90314754
"5833",1881.61259762,1919.55799554,1962.86439754
"5834",1883.65719724,1920.88359491,1963.760497395
"5835",1885.52059812,1922.17249506,1964.587547565
"5836",1886.9515991,1923.37279535,1965.282197835
"5837",1887.8433984,1924.40159539,1965.817947955
"5838",1888.7485986,1925.47179559,1966.460548055
"5839",1889.72879878,1926.58429559,1967.1294482
"5840",1891.26679926,1927.93459588,1967.964598345
"5841",1893.50559808,1929.45159539,1969.05514766
"5842",1895.65599846,1930.96569573,1970.054448195
"5843",1897.46979728,1932.26669548,1970.978998365
"5844",1900.06039786,1933.94309563,1971.96134883
"5845",1902.74619864,1935.76269646,1972.893699295
"5846",1905.32459952,1937.53369622,1973.84689937
"5847",1907.60939934,1939.11929681,1974.60694942
"5848",1909.58239738,1940.38059563,1975.399649005
"5849",1911.48999746,1941.68899528,1976.32554927
"5850",1913.51859608,1942.94459464,1977.173649245
"5851",1915.419995,1944.00449454,1978.0884991
"5852",1917.62099352,1945.09189444,1978.98889888
"5853",1919.6017943,1946.29559439,1979.829548905
"5854",1921.60799304,1947.67729361,1980.855499225
"5855",1923.67599108,1949.09659292,1981.8509991
"5856",1925.40299304,1950.4172936,1982.90174922
"5857",1927.07539294,1951.52069448,1983.966949415
"5858",1928.94379138,1952.51159414,1985.050249585
"5859",1930.78659166,1953.68319448,1986.14294917
"5860",1932.7247899,1954.49649404,1987.206898755
"5861",1934.53279038,1955.64779409,1988.419799145
"5862",1936.53299058,1956.64369497,1989.5770489
"5863",1938.49299058,1957.61029531,1990.776298775
"5864",1940.59399156,1958.28709585,1991.95319941
"5865",1942.40119128,1958.78229605,1993.02364924
"5866",1944.21179186,1959.48679678,1994.058899485
"5867",1946.0079906,1960.24969595,1995.203198805
"5868",1948.16919176,1960.89219595,1996.38784907
"5869",1950.01099108,1961.80249625,1997.49119929
"5870",1951.71079088,1962.2337963,1998.570999705
"5871",1952.86759264,1962.56679679,1999.563149975
"5872",1953.60999254,1962.4338964,2000.52014949
"5873",1954.53999254,1962.28599601,2001.27849971
"5874",1954.93359118,1961.90559562,2001.977049515
"5875",1955.1001903,1961.41409538,2002.7472491
"5876",1955.09598864,1961.18389519,2003.465348465
"5877",1955.32718738,1961.023695,2004.271148025
"5878",1955.59418934,1961.20079583,2005.02469844
"5879",1955.76978992,1961.22219597,2005.897348585
"5880",1956.21938954,1961.48799553,2006.722498735
"5881",1956.76539052,1961.85499504,2007.6235992
"5882",1957.05739248,1962.06669548,2008.443399005
"5883",1957.50339346,1962.42279656,2009.1536993
"5884",1958.10999258,1962.73309685,2009.702599445
"5885",1958.824392,1963.1716967,2010.22939876
"5886",1959.7939916,1963.91329704,2010.815048785
"5887",1960.95979238,1964.79029778,2011.59569881
"5888",1962.19499258,1965.5496972,2012.254348105
"5889",1963.4397924,1966.40759637,2012.863897665
"5890",1964.6023925,1967.29979608,2013.48874752
"5891",1965.3975927,1968.04919672,2014.106948205
"5892",1966.275393,1968.83699702,2014.691198695
"5893",1967.06359368,1969.60509761,2015.28634823
"5894",1967.8257934,1970.36149776,2015.929197965
"5895",1968.77919428,1971.25499752,2016.68959836
"5896",1969.74279292,1972.05789669,2017.354097875
"5897",1970.62919428,1972.89889644,2018.04719846
"5898",1971.17879388,1973.80729732,2018.77554807
"5899",1971.8879931,1974.69219723,2019.49934812
"5900",1972.3705932,1975.48649777,2020.03864805
"5901",1972.58899408,1976.37529782,2020.667547585
"5902",1972.56279536,1977.21499753,2021.226798075
"5903",1972.98939448,1978.10879758,2021.87834776
"5904",1973.74659418,1979.19999875,2022.624447615
"5905",1974.51719476,1980.14729978,2023.34874754
"5906",1975.43159416,1981.03489865,2024.06994688
"5907",1975.96599602,1982.02469968,2024.8058972
"5908",1976.0793969,1982.9970007,2025.45464781
"5909",1976.5797973,1983.98339963,2026.015797715
"5910",1976.26819818,1984.92140134,2026.64939818
"5911",1976.7627978,1985.94330198,2027.431248155
"5912",1976.75439936,1986.75930295,2027.987448105
"5913",1976.72760004,1987.28440305,2028.52004759
"5914",1975.98020014,1987.80240232,2029.042397445
"5915",1975.16340082,1987.95560178,2029.687847885
"5916",1974.7618017,1987.97210203,2030.274598375
"5917",1974.4914013,1987.91610227,2030.87849913
"5918",1973.61520014,1988.25590208,2031.47634886
"5919",1973.59400142,1989.16870237,2032.232099595
"5920",1972.75680172,1990.17450193,2032.995399765
"5921",1972.26600094,1991.65320188,2033.9880493
"5922",1971.25780026,1993.22340086,2035.00144957
"5923",1970.03199948,1994.65229979,2035.93575011
"5924",1968.87760006,1996.33790038,2036.988800645
"5925",1967.72800046,1998.04120116,2038.01790099
"5926",1967.27180174,1999.74900268,2038.991051015
"5927",1966.72020262,2001.02210204,2039.950501085
"5928",1966.80740232,2002.23490111,2040.86985106
"5929",1966.67460202,2003.10320067,2041.738050525
"5930",1966.75660152,2003.66210081,2042.56310057
"5931",1966.94459956,2004.36930051,2043.33520079
"5932",1967.07599848,2005.44009885,2044.130250835
"5933",1967.34219966,2006.17079954,2044.750751325
"5934",1967.35620112,2006.63739988,2045.306901835
"5935",1967.5190014,2007.00260007,2045.77075193
"5936",1968.03260248,2007.19160032,2046.209651465
"5937",1968.62080318,2007.23430052,2046.7936511
"5938",1968.90440182,2007.44930052,2047.348351415
"5939",1969.37540034,2007.67460081,2047.81880185
"5940",1969.99719966,2007.99460081,2048.240351535
"5941",1970.70080074,2008.65869993,2048.73810178
"5942",1971.39860104,2009.14320066,2049.22345151
"5943",1972.14660154,2009.69130125,2049.818251315
"5944",1972.89720212,2009.97960203,2050.36460141
"5945",1973.73080076,2010.02470213,2050.99060178
"5946",1974.37300046,2010.16010252,2051.57305173
"5947",1975.1685986,2010.09460203,2052.108251925
"5948",1976.43580076,2010.41870238,2052.677602515
"5949",1977.49640136,2010.96210326,2053.20660276
"5950",1978.60240234,2011.40270385,2053.50755247
"5951",1980.16160156,2012.17250366,2053.89540281
"5952",1981.8671997,2012.88590332,2054.361852395
"5953",1983.22820068,2013.36350342,2054.75085264
"5954",1984.65340332,2014.03370484,2055.08680296
"5955",1985.7774048,2014.60540528,2055.436703475
"5956",1986.63820314,2015.38620484,2055.618103625
"5957",1988.08340334,2016.41320435,2055.903203725
"5958",1989.9146045,2017.58890503,2056.37245421
"5959",1991.38700196,2018.60270386,2056.878954455
"5960",1993.5746045,2019.91730347,2057.59375426
"5961",1995.12380616,2021.1918042,2058.21650389
"5962",1996.76420654,2022.51040283,2058.94895384
"5963",1997.84120606,2023.94230224,2059.72070311
"5964",1999.6246045,2025.61930297,2060.631303085
"5965",2000.74780274,2027.26500243,2061.49650267
"5966",2001.18240236,2028.63100219,2062.22775206
"5967",2001.34080324,2030.15670166,2062.91440184
"5968",2002.89660402,2031.88350219,2063.63715147
"5969",2004.74340332,2033.17990233,2064.13090086
"5970",2007.59220214,2034.90820311,2064.956101055
"5971",2011.04040282,2036.55950316,2065.96830137
"5972",2015.18900146,2038.60640258,2067.137750835
"5973",2019.2726001,2040.27100341,2068.26845152
"5974",2023.7982007,2042.04850341,2069.446201765
"5975",2028.35440186,2044.08040282,2070.599002055
"5976",2032.22620362,2045.74680174,2071.664402445
"5977",2035.32400146,2047.51860105,2072.56215269
"5978",2037.6623999,2048.84860105,2073.243602885
"5979",2039.53179932,2050.5725012,2074.12895262
"5980",2040.5676001,2051.95700194,2074.79520323
"5981",2041.79400146,2053.39220336,2075.402553695
"5982",2043.80419922,2054.82010253,2076.011353135
"5983",2044.99939942,2055.88460204,2076.543803085
"5984",2045.91859864,2056.67210204,2077.144502545
"5985",2046.48619874,2057.28710082,2077.655852035
"5986",2046.35059816,2057.71680053,2077.963652325
"5987",2045.84779786,2058.40109984,2078.05325193
"5988",2045.99419922,2058.95899901,2077.847202125
"5989",2045.97380128,2059.32019896,2077.1954022
"5990",2045.99200196,2059.67769896,2076.37740232
"5991",2046.61659912,2060.16469969,2075.92035215
"5992",2046.88780028,2060.54540037,2075.66735227
"5993",2047.23600096,2060.96759885,2075.413301975
"5994",2047.06200194,2061.49689817,2075.082952245
"5995",2046.3186035,2062.1241992,2074.455552345
"5996",2045.94720458,2062.65029906,2074.00075254
"5997",2045.02060546,2063.19550048,2073.549802835
"5998",2044.401604,2063.74379882,2072.896902445
"5999",2044.42780516,2064.30649901,2072.50035276
"6000",2044.20300536,2064.59079833,2071.946802955
"6001",2044.18340576,2064.95979735,2071.39075315
"6002",2043.90460694,2065.23859862,2070.848953835
"6003",2043.49880616,2065.64789794,2070.278953835
"6004",2043.41400636,2066.04889648,2069.805253275
"6005",2043.43340576,2066.5501953,2069.444003275
"6006",2044.13420654,2067.10499511,2069.127803325
"6007",2044.74300536,2067.58709472,2068.585203225
"6008",2045.26320556,2067.91229492,2068.04840269
"6009",2045.81840576,2068.0481958,2067.40250303
"6010",2046.26000244,2068.37739502,2066.719452495
"6011",2047.25980224,2068.91919433,2066.07910215
"6012",2048.25659912,2069.21559326,2065.43670164
"6013",2050.04339842,2069.75569213,2064.714851665
"6014",2051.61400144,2070.28239257,2063.958651715
"6015",2053.78220212,2071.42009399,2063.54715208
"6016",2056.07960202,2072.57709472,2063.218101785
"6017",2058.97260008,2073.84089599,2063.11120176
"6018",2060.87040036,2074.69679564,2062.98200193
"6019",2061.61640134,2075.29549682,2062.57545225
"6020",2062.22420408,2075.8162976,2062.20135252
"6021",2062.0786035,2076.32289672,2061.875802595
"6022",2062.0238037,2076.77949828,2061.53940306
"6023",2061.26940672,2077.21920043,2061.21730345
"6024",2060.29880612,2077.63970091,2060.791903055
"6025",2059.80640378,2077.99460082,2060.310252665
"6026",2059.26739986,2078.23309935,2060.0278021
"6027",2059.71320064,2078.87890013,2059.898852515
"6028",2060.0348022,2079.50480101,2059.77615293
"6029",2061.61320308,2080.37290038,2059.82710325
"6030",2063.34640378,2081.46410033,2059.90875303
"6031",2064.99040526,2082.30110107,2060.04180296
"6032",2065.83600584,2082.82040282,2060.106853005
"6033",2066.76980466,2083.33070311,2060.23870237
"6034",2067.42560544,2083.97640379,2060.426851785
"6035",2068.0880029,2084.53890379,2060.76345213
"6036",2069.0830029,2085.22770261,2061.15415159
"6037",2070.95440182,2086.35300168,2061.587601905
"6038",2071.9237988,2087.24740231,2062.01075193
"6039",2072.66659664,2087.96300289,2062.44695188
"6040",2073.36339596,2088.48610226,2062.7979022
"6041",2073.71280026,2088.81750363,2062.98180235
"6042",2074.20300046,2089.30370236,2063.218701765
"6043",2074.69919674,2089.94520138,2063.326151715
"6044",2075.9317944,2090.74960079,2063.587001325
"6045",2077.9297949,2091.95650143,2063.951201155
"6046",2079.35339354,2092.98600094,2064.07480101
"6047",2081.3703955,2094.12190182,2064.215051255
"6048",2083.08599364,2094.93650265,2064.37675108
"6049",2084.18519286,2095.45110226,2064.37880064
"6050",2084.9785913,2095.61240109,2064.58915098
"6051",2085.73618894,2095.61830196,2064.68275083
"6052",2086.5725903,2095.83780147,2064.851250585
"6053",2087.79698972,2096.13820186,2065.050501075
"6054",2088.6837866,2096.13990108,2065.1532501
"6055",2089.66698484,2096.26800167,2065.25495054
"6056",2090.07578368,2095.85000241,2065.263101175
"6057",2090.43118408,2095.3932031,2065.180200785
"6058",2090.56138428,2095.15600339,2065.19164976
"6059",2090.27798584,2095.15520505,2065.09080015
"6060",2090.4947876,2095.27020505,2064.85165098
"6061",2090.57858642,2095.24120358,2064.75860044
"6062",2090.1745874,2095.38750485,2064.59565122
"6063",2089.46798584,2095.49910398,2064.33620176
"6064",2088.9507837,2095.6433032,2064.0050012
"6065",2089.05798586,2095.72800291,2063.71245115
"6066",2089.07458742,2095.82450193,2063.251801125
"6067",2088.7091919,2095.67210202,2062.774551365
"6068",2088.52319092,2095.39080075,2062.45270139
"6069",2088.9745923,2095.08189939,2062.325401585
"6070",2089.40839112,2095.003999,2062.029651465
"6071",2090.56718994,2095.37709958,2061.70110166
"6072",2091.53519286,2095.66909909,2061.40970212
"6073",2093.16899414,2096.26589963,2061.383751805
"6074",2094.9805957,2096.84390012,2061.50400205
"6075",2096.18279786,2097.11760129,2061.479202245
"6076",2097.19879884,2097.58200315,2061.494702735
"6077",2098.04459962,2097.60570433,2061.480553565
"6078",2098.97479982,2097.63860472,2061.425953955
"6079",2099.13259768,2097.68540404,2061.14815366
"6080",2099.58179688,2097.63340452,2060.76510373
"6081",2099.61179688,2097.41290403,2060.308153045
"6082",2099.8047998,2097.20260374,2059.737353485
"6083",2099.89160156,2097.20300413,2058.995303315
"6084",2100.52720214,2097.61690305,2058.300203215
"6085",2100.98980468,2098.02460325,2057.637803925
"6086",2101.37240232,2098.21050412,2057.026104095
"6087",2101.75160154,2097.70540402,2056.04630429
"6088",2102.57100582,2096.73540524,2055.316054655
"6089",2103.25940914,2095.07060544,2054.41925473
"6090",2103.60880856,2093.07710568,2053.491104705
"6091",2103.922207,2091.67600461,2052.3846539
"6092",2104.40440426,2090.78930417,2051.34795346
"6093",2105.19120602,2089.8590051,2050.47295407
"6094",2105.56740718,2088.66900632,2049.40245419
"6095",2105.98320796,2086.78690549,2048.41030392
"6096",2106.61860834,2085.35120602,2047.362904015
"6097",2106.87340814,2083.90410519,2046.3505035
"6098",2106.78701166,2082.05000607,2045.518554035
"6099",2106.71701166,2080.69420651,2044.69050411
"6100",2106.24621088,2079.30280758,2043.799754595
"6101",2105.50041498,2077.82170895,2042.86040523
"6102",2105.10301264,2076.45930905,2041.95120479
"6103",2104.479414,2074.91000973,2040.81165523
"6104",2103.59601556,2073.56161007,2039.514205275
"6105",2102.8690185,2072.33781125,2038.186805375
"6106",2101.62422114,2071.15061154,2036.90150569
"6107",2100.35522212,2069.58331173,2035.47310542
"6108",2099.7506225,2068.18451046,2034.262755075
"6109",2100.03242426,2066.75681026,2033.313104805
"6110",2100.0456225,2065.06150997,2032.40575434
"6111",2099.90382074,2063.23900997,2031.42245417
"6112",2100.6004223,2061.65781002,2030.56405451
"6113",2101.53022212,2059.6740112,2029.890805
"6114",2102.3358227,2057.63491086,2029.0571551
"6115",2102.39801996,2055.67421017,2028.125654855
"6116",2102.57441644,2053.85910885,2027.35750422
"6117",2102.63501214,2052.38150753,2026.60215388
"6118",2102.25841058,2051.26720822,2025.77090388
"6119",2101.18920648,2049.85540768,2025.05715327
"6120",2100.59960688,2048.58640744,2024.375753125
"6121",2100.18700922,2047.42870847,2023.69675349
"6122",2099.80300532,2046.29930784,2023.05755305
"6123",2099.36280512,2045.21540647,2022.43710261
"6124",2098.70720454,2043.9441052,2021.67930232
"6125",2098.05240472,2042.62590451,2020.995302075
"6126",2097.96520746,2041.82250485,2020.42215205
"6127",2097.16680904,2040.9188049,2019.915701855
"6128",2096.30240962,2040.04750485,2019.409951735
"6129",2096.2382104,2039.28130612,2018.95265254
"6130",2095.68501216,2038.35340573,2018.530102495
"6131",2095.21401118,2037.78250485,2018.185051835
"6132",2094.60040768,2037.39330319,2017.862601885
"6133",2094.5144067,2037.14670163,2017.641401935
"6134",2094.70660396,2036.87729978,2017.42625179
"6135",2095.05940182,2036.98800047,2017.21340145
"6136",2095.04860592,2037.08060057,2016.992351645
"6137",2093.6592065,2036.82220213,2016.651602135
"6138",2090.89980466,2036.77410155,2016.38235165
"6139",2086.88180174,2036.93090087,2016.23155087
"6140",2082.5454028,2037.10970214,2016.10810116
"6141",2079.42980222,2037.14610107,2015.99055111
"6142",2077.17420408,2037.13370117,2015.81900082
"6143",2074.52680418,2036.70710205,2015.43865109
"6144",2071.77060546,2036.42440186,2015.2220007
"6145",2067.59060302,2035.94590088,2014.81730038
"6146",2064.0838037,2035.16360108,2014.434300505
"6147",2060.93480224,2034.30820069,2014.101350065
"6148",2057.31300048,2033.81699951,2013.898399625
"6149",2054.67140136,2033.30649902,2013.803049285
"6150",2052.35940428,2033.56590087,2013.928749965
"6151",2050.14300292,2033.7471997,2014.01684933
"6152",2047.81560546,2033.8646997,2014.10145016
"6153",2045.34060546,2033.96280029,2014.22155026
"6154",2043.52720458,2034.16659912,2014.38974972
"6155",2041.806604,2034.24189941,2014.44044918
"6156",2040.67700194,2034.67619994,2014.6649493
"6157",2038.81140134,2034.96719847,2014.8473492
"6158",2036.61839842,2035.22729613,2014.92274837
"6159",2033.48119626,2035.02639525,2014.90049739
"6160",2030.07739744,2034.43309691,2014.73479793
"6161",2026.5741992,2034.2759973,2014.524298665
"6162",2022.71519774,2033.80379759,2014.30999813
"6163",2017.81780028,2033.17329954,2013.99364925
"6164",2012.93399902,2032.3666992,2013.60784969
"6165",2008.95040038,2031.69689939,2013.2649493
"6166",2005.14380126,2030.67910032,2012.979899255
"6167",2002.12800292,2029.87700071,2012.76259945
"6168",2000.27600586,2029.51460203,2012.786299405
"6169",1998.52160888,2029.56890378,2012.770399745
"6170",1996.573208,2029.05530393,2012.62470028
"6171",1994.67040772,2028.02510374,2012.314899865
"6172",1992.79561036,2027.15030515,2012.10505001
"6173",1991.06800782,2026.50160398,2011.821899375
"6174",1989.18100586,2026.16410398,2011.569849205
"6175",1987.1994043,2025.8408032,2011.30344906
"6176",1985.67980224,2025.40740232,2011.06584896
"6177",1984.67080076,2025.3554028,2010.88824886
"6178",1983.79260008,2025.21330319,2010.880698815
"6179",1982.32440184,2024.61090328,2010.81249935
"6180",1981.0217993,2023.89680294,2010.8426495
"6181",1980.35099852,2023.20340206,2010.90769955
"6182",1980.1861987,2022.27210323,2010.97549984
"6183",1979.77899656,2020.7876025,2011.014450035
"6184",1979.0479956,2018.98350338,2011.02855038
"6185",1978.91659912,2017.2510046,2011.039600185
"6186",1979.11259522,2015.84170407,2011.18859921
"6187",1979.98519776,2014.38720456,2011.570598725
"6188",1982.64839844,2013.89670407,2012.311749235
"6189",1986.98,2013.76790402,2013.42309933
"6190",1991.67400148,2013.90510373,2014.565399745
"6191",1994.86239992,2013.09330319,2015.25814999
"6192",1997.09319826,2011.90660275,2015.69645016
"6193",1998.88739992,2011.08690304,2016.109600185
"6194",2001.07819826,2010.13590206,2016.638649865
"6195",2004.30119874,2010.03370235,2017.42549984
"6196",2006.24339846,2009.37460201,2018.097449915
"6197",2007.68159914,2008.79690181,2018.7862994
"6198",2010.32099854,2008.987102,2019.6074493
"6199",2011.94159668,2008.68680171,2020.32699947
"6200",2014.77239746,2008.29670161,2020.803849445
"6201",2017.35139648,2007.89910151,2021.045099445
"6202",2019.91379394,2007.44310053,2021.42029903
"6203",2022.58499512,2006.71330073,2022.008998985
"6204",2024.80599366,2005.46680048,2022.61284969
"6205",2026.67719482,2004.0357995,2023.15104915
"6206",2028.67539794,2002.65239984,2023.64279964
"6207",2031.1229956,2001.36289911,2024.351299395
"6208",2033.83619384,2000.34099969,2025.00594905
"6209",2036.57159424,1999.86939935,2025.94174861
"6210",2038.78879638,1999.74999871,2026.93374812
"6211",2041.9777954,1999.60589837,2028.033247635
"6212",2044.89239744,1999.470299,2029.138697465
"6213",2048.5287988,2000.1075988,2030.548597365
"6214",2051.79939938,2000.47939934,2031.936847485
"6215",2054.4433984,2000.57709954,2033.171146805
"6216",2056.21439938,2000.85589959,2034.37094722
"6217",2057.6259985,2000.82280023,2035.479247395
"6218",2058.7531982,2000.27459954,2036.36984676
"6219",2060.61619868,2000.25889886,2037.345396685
"6220",2061.53739986,2000.16509881,2038.208646805
"6221",2061.37979976,1999.96479851,2038.987396195
"6222",2061.50499994,1999.81579826,2039.74584651
"6223",2061.93520014,1999.65879875,2040.508847
"6224",2063.1472021,1999.41449944,2041.358397785
"6225",2064.4822021,1999.36469964,2042.241398275
"6226",2065.1350024,1999.02179925,2042.907248495
"6227",2066.04000484,1998.91259881,2043.560648765
"6228",2066.6340063,1998.77239862,2044.213598595
"6229",2066.89740472,1998.62399896,2044.97409908
"6230",2066.77180658,1998.70679926,2045.78384884
"6231",2066.0558056,1998.58759882,2046.42999874
"6232",2064.35800776,1998.33190058,2046.93169918
"6233",2061.79620844,1998.13610224,2047.504749715
"6234",2058.91901116,1997.9752038,2048.095550495
"6235",2055.58541008,1997.43880243,2048.594549515
"6236",2052.57081292,1996.90410272,2049.038249465
"6237",2048.78921136,1996.48100214,2049.552548785
"6238",2045.1450097,1995.99060175,2049.96739864
"6239",2040.55580804,1995.53220087,2050.33779903
"6240",2036.13620598,1995.10650018,2050.7394482
"6241",2031.32420646,1994.83500115,2051.17429805
"6242",2026.72000724,1994.50430047,2051.555498
"6243",2023.28640616,1994.17020013,2052.024947465
"6244",2019.19360586,1994.01959954,2052.461547805
"6245",2015.76620596,1993.68869988,2052.98844722
"6246",2012.50580556,1993.70499993,2053.63919795
"6247",2009.91220448,1993.89449944,2054.37874751
"6248",2007.65320546,1993.97979974,2054.96709834
"6249",2005.43200674,1994.29959955,2055.614798535
"6250",2001.82100576,1994.29159906,2056.129298045
"6251",1998.44680654,1994.28649896,2056.653897655
"6252",1994.97240712,1994.33820062,2057.11454829
"6253",1990.84160634,1994.48030023,2057.320648145
"6254",1986.1276073,1994.61290032,2057.670148875
"6255",1981.39440418,1994.63899895,2057.86089839
"6256",1976.62940174,1994.65369866,2058.039197955
"6257",1971.60280262,1994.72749993,2058.373448445
"6258",1966.84580554,1994.61820061,2058.55609859
"6259",1963.16720446,1994.77459953,2058.854149125
"6260",1960.71120104,1995.03649895,2059.30484859
"6261",1957.23400134,1994.77260003,2059.66199947
"6262",1954.04820056,1994.81619867,2060.16254879
"6263",1951.6863988,1994.81399896,2060.668048055
"6264",1949.1593993,1994.84900018,2061.16044857
"6265",1946.71080068,1994.83299921,2061.69894833
"6266",1945.4973998,1995.28069819,2062.49394894
"6267",1944.01960196,1995.64819819,2063.13989865
"6268",1941.79600088,1996.05799678,2063.76419858
"6269",1939.90159904,1995.97189571,2064.204847995
"6270",1938.79279776,1996.19409663,2064.74784787
"6271",1938.54979726,1996.60469599,2065.518747525
"6272",1938.12659658,1997.05979487,2066.216847505
"6273",1937.38239736,1997.14219477,2066.7906976
"6274",1935.68179678,1996.97559443,2067.287546965
"6275",1934.24719718,1996.76609492,2067.666246915
"6276",1932.9085961,1996.7242956,2068.079646575
"6277",1931.78519278,1996.42109492,2068.350596285
"6278",1930.91079094,1996.54809444,2068.69869565
"6279",1930.3505932,1997.01409542,2069.111495945
"6280",1930.64179194,1997.78849606,2069.746196265
"6281",1931.11939204,1998.61199704,2070.384096655
"6282",1932.3057934,1999.67889645,2071.139497045
"6283",1934.47599604,2001.24129757,2072.129846775
"6284",1937.03139644,2003.07359738,2073.27634702
"6285",1939.29219478,2004.82819577,2074.37379636
"6286",1941.23739252,2006.53549435,2075.37754575
"6287",1944.17279292,2008.75399289,2076.5913458
"6288",1946.8361938,2010.7267944,2077.61419553
"6289",1950.5085937,2013.07829464,2078.84329526
"6290",1954.07679438,2015.22569576,2079.995245335
"6291",1958.34579584,2017.42299679,2081.18829526
"6292",1962.2885937,2019.48629757,2082.28664487
"6293",1965.0539941,2021.13229733,2083.17804441
"6294",1968.84559322,2023.14139767,2084.45024473
"6295",1971.6111938,2024.81729733,2085.629895
"6296",1974.9041943,2026.82029782,2087.031445295
"6297",1977.8767944,2028.77569699,2088.40204527
"6298",1980.30639402,2030.2277966,2089.523095075
"6299",1983.16719236,2031.96719723,2090.647194805
"6300",1986.76219236,2033.31099728,2092.033994125
"6301",1990.12619138,2034.19109738,2093.356043685
"6302",1993.70399412,2035.39749753,2094.714394515
"6303",1998.11899412,2037.30469724,2096.22364378
"6304",2003.09819334,2039.7588989,2097.947343735
"6305",2007.88359372,2042.2662988,2099.700993635
"6306",2012.67799558,2044.63319944,2101.465293565
"6307",2017.85219724,2047.33969968,2103.386644275
"6308",2022.39059568,2049.67089841,2105.071343985
"6309",2026.3819946,2052.01409787,2106.616743765
"6310",2029.36179686,2054.11749753,2107.97669433
"6311",2032.31119872,2056.4605969,2109.34294494
"6312",2035.58419678,2058.80709593,2110.71379455
"6313",2037.94159912,2060.98959593,2112.009844355
"6314",2040.53860106,2063.39429563,2113.464644155
"6315",2042.95519774,2065.76519407,2115.0223944
"6316",2045.06399658,2067.88599485,2116.49484435
"6317",2047.27679442,2070.13569456,2118.05224425
"6318",2050.31999268,2072.46509398,2119.675894155
"6319",2052.04219238,2074.43189451,2121.14274413
"6320",2053.5953955,2076.2521948,2122.47689452
"6321",2054.65959472,2078.00999388,2123.820044545
"6322",2055.99299316,2079.67589476,2125.110444935
"6323",2056.90199218,2081.35889525,2126.41429503
"6324",2058.26939208,2083.30229613,2127.87179503
"6325",2059.28499266,2085.11809691,2129.25139464
"6326",2060.5399951,2086.79269774,2130.608344715
"6327",2061.05699706,2088.20869872,2131.816345205
"6328",2062.18539794,2089.65479857,2133.062544545
"6329",2063.67759764,2091.3241992,2134.232493885
"6330",2064.93520018,2092.86089842,2135.34269408
"6331",2066.10460204,2094.27239866,2136.33389464
"6332",2067.0519995,2095.53149778,2137.37514464
"6333",2068.0065991,2096.87339719,2138.47089415
"6334",2069.11579832,2098.21589719,2139.566893905
"6335",2070.36419676,2099.7502966,2140.768244
"6336",2071.83359618,2101.17239621,2141.933043805
"6337",2073.33519286,2102.62409543,2143.09229307
"6338",2074.617395,2103.94419553,2144.19384336
"6339",2075.64799558,2105.14339719,2145.22629331
"6340",2076.37459714,2106.37239622,2146.300792825
"6341",2076.50019774,2107.51359495,2147.276342145
"6342",2076.68400144,2108.60669553,2148.305142195
"6343",2077.21060056,2109.8796948,2149.39774168
"6344",2077.43720212,2110.90349607,2150.420992415
"6345",2078.02340086,2112.28819456,2151.537442
"6346",2078.73640134,2113.57339597,2152.69979246
"6347",2079.67459958,2114.86299558,2153.981693095
"6348",2080.14919918,2115.95439694,2155.1564929
"6349",2080.7672021,2116.92999752,2156.217842995
"6350",2079.8598022,2117.96699703,2157.20844236
"6351",2078.25600338,2119.02129635,2158.199143045
"6352",2077.09100094,2119.89089596,2159.12519285
"6353",2076.49040036,2120.16099606,2160.025443095
"6354",2076.41960446,2120.72739743,2161.000543195
"6355",2076.64900388,2121.08279783,2162.00594359
"6356",2076.5884033,2121.42469725,2163.01344359
"6357",2076.82720212,2122.01939696,2164.047843005
"6358",2076.95120114,2122.49399657,2165.128693835
"6359",2077.64620114,2122.93369872,2166.233444815
"6360",2078.8731982,2123.57319823,2167.49564452
"6361",2080.60999508,2124.55139891,2168.857044665
"6362",2082.02999508,2125.50889891,2170.196145005
"6363",2084.03759274,2126.52209715,2171.615394275
"6364",2086.2499902,2127.47189696,2173.11559325
"6365",2088.5751904,2128.56489745,2174.68934325
"6366",2090.70799312,2129.70719969,2176.217744125
"6367",2092.9945947,2130.63159911,2177.743344715
"6368",2094.61019528,2131.47040038,2179.15809569
"6369",2096.82159664,2132.43780028,2180.684545885
"6370",2098.9089941,2133.30159911,2182.182194815
"6371",2101.36039304,2134.43279906,2183.928944695
"6372",2103.35879636,2135.37390014,2185.505244745
"6373",2105.81579832,2136.43920043,2187.184795525
"6374",2108.33520018,2137.5994995,2188.823195795
"6375",2110.95120116,2138.56639891,2190.464945065
"6376",2113.04540038,2139.43499755,2192.018244625
"6377",2115.36040038,2140.28009765,2193.602395015
